frame_id,video_id,synthetic_class,variant,image_path
004-003_18312,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_18312.png
004-003_18312,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_18312.png
004-003_18312,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_18312.png
004-003_18312,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_18312.png
004-003_18452,004-003,0,clean,data/e05_synthetic/clean/004-003_18452.png
004-003_18452,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_18452.png
004-003_18452,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_18452.png
004-003_18452,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_18452.png
004-003_18452,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_18452.png
004-003_18489,004-003,1,clean,data/e05_synthetic/clean/004-003_18489.png
004-003_18489,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_18489.png
004-003_18489,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_18489.png
004-003_18489,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_18489.png
004-003_18489,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_18489.png
004-003_18538,004-003,0,clean,data/e05_synthetic/clean/004-003_18538.png
004-003_18538,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_18538.png
004-003_18538,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_18538.png
004-003_18538,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_18538.png
004-003_18538,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_18538.png
004-003_18934,004-003,0,clean,data/e05_synthetic/clean/004-003_18934.png
004-003_18934,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_18934.png
004-003_18934,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_18934.png
004-003_18934,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_18934.png
004-003_18934,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_18934.png
004-003_19006,004-003,3,clean,data/e05_synthetic/clean/004-003_19006.png
004-003_19006,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19006.png
004-003_19006,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_19006.png
004-003_19006,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19006.png
004-003_19006,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19006.png
004-003_19007,004-003,3,clean,data/e05_synthetic/clean/004-003_19007.png
004-003_19007,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19007.png
004-003_19007,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_19007.png
004-003_19007,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19007.png
004-003_19007,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19007.png
004-003_19014,004-003,1,clean,data/e05_synthetic/clean/004-003_19014.png
004-003_19014,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19014.png
004-003_19014,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_19014.png
004-003_19014,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19014.png
004-003_19014,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19014.png
004-003_19160,004-003,0,clean,data/e05_synthetic/clean/004-003_19160.png
004-003_19160,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19160.png
004-003_19160,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_19160.png
004-003_19160,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19160.png
004-003_19160,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19160.png
004-003_19215,004-003,1,clean,data/e05_synthetic/clean/004-003_19215.png
004-003_19215,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19215.png
004-003_19215,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_19215.png
004-003_19215,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19215.png
004-003_19215,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19215.png
004-003_19285,004-003,0,clean,data/e05_synthetic/clean/004-003_19285.png
004-003_19285,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19285.png
004-003_19285,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_19285.png
004-003_19285,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19285.png
004-003_19285,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19285.png
004-003_19467,004-003,2,clean,data/e05_synthetic/clean/004-003_19467.png
004-003_19467,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19467.png
004-003_19467,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_19467.png
004-003_19467,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19467.png
004-003_19467,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19467.png
004-003_19521,004-003,0,clean,data/e05_synthetic/clean/004-003_19521.png
004-003_19521,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19521.png
004-003_19521,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_19521.png
004-003_19521,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19521.png
004-003_19521,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19521.png
004-003_19575,004-003,2,clean,data/e05_synthetic/clean/004-003_19575.png
004-003_19575,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19575.png
004-003_19575,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_19575.png
004-003_19575,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19575.png
004-003_19575,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19575.png
004-003_19740,004-003,2,clean,data/e05_synthetic/clean/004-003_19740.png
004-003_19740,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19740.png
004-003_19740,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_19740.png
004-003_19740,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19740.png
004-003_19740,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19740.png
004-003_19924,004-003,2,clean,data/e05_synthetic/clean/004-003_19924.png
004-003_19924,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_19924.png
004-003_19924,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_19924.png
004-003_19924,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_19924.png
004-003_19924,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_19924.png
004-003_20051,004-003,1,clean,data/e05_synthetic/clean/004-003_20051.png
004-003_20051,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20051.png
004-003_20051,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_20051.png
004-003_20051,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20051.png
004-003_20051,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20051.png
004-003_20095,004-003,0,clean,data/e05_synthetic/clean/004-003_20095.png
004-003_20095,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20095.png
004-003_20095,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_20095.png
004-003_20095,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20095.png
004-003_20095,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20095.png
004-003_20164,004-003,2,clean,data/e05_synthetic/clean/004-003_20164.png
004-003_20164,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20164.png
004-003_20164,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_20164.png
004-003_20164,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20164.png
004-003_20164,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20164.png
004-003_20168,004-003,1,clean,data/e05_synthetic/clean/004-003_20168.png
004-003_20168,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20168.png
004-003_20168,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_20168.png
004-003_20168,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20168.png
004-003_20168,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20168.png
004-003_20188,004-003,0,clean,data/e05_synthetic/clean/004-003_20188.png
004-003_20188,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20188.png
004-003_20188,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_20188.png
004-003_20188,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20188.png
004-003_20188,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20188.png
004-003_20230,004-003,3,clean,data/e05_synthetic/clean/004-003_20230.png
004-003_20230,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20230.png
004-003_20230,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_20230.png
004-003_20230,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20230.png
004-003_20230,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20230.png
004-003_20251,004-003,1,clean,data/e05_synthetic/clean/004-003_20251.png
004-003_20251,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20251.png
004-003_20251,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_20251.png
004-003_20251,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20251.png
004-003_20251,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20251.png
004-003_20370,004-003,0,clean,data/e05_synthetic/clean/004-003_20370.png
004-003_20370,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20370.png
004-003_20370,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_20370.png
004-003_20370,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20370.png
004-003_20370,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20370.png
004-003_20497,004-003,3,clean,data/e05_synthetic/clean/004-003_20497.png
004-003_20497,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20497.png
004-003_20497,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_20497.png
004-003_20497,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20497.png
004-003_20497,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20497.png
004-003_20630,004-003,1,clean,data/e05_synthetic/clean/004-003_20630.png
004-003_20630,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20630.png
004-003_20630,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_20630.png
004-003_20630,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20630.png
004-003_20630,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20630.png
004-003_20757,004-003,2,clean,data/e05_synthetic/clean/004-003_20757.png
004-003_20757,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20757.png
004-003_20757,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_20757.png
004-003_20757,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20757.png
004-003_20757,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20757.png
004-003_20826,004-003,3,clean,data/e05_synthetic/clean/004-003_20826.png
004-003_20826,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20826.png
004-003_20826,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_20826.png
004-003_20826,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20826.png
004-003_20826,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20826.png
004-003_20968,004-003,3,clean,data/e05_synthetic/clean/004-003_20968.png
004-003_20968,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_20968.png
004-003_20968,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_20968.png
004-003_20968,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_20968.png
004-003_20968,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_20968.png
004-003_21060,004-003,0,clean,data/e05_synthetic/clean/004-003_21060.png
004-003_21060,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21060.png
004-003_21060,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_21060.png
004-003_21060,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21060.png
004-003_21060,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21060.png
004-003_21081,004-003,1,clean,data/e05_synthetic/clean/004-003_21081.png
004-003_21081,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21081.png
004-003_21081,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_21081.png
004-003_21081,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21081.png
004-003_21081,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21081.png
004-003_21207,004-003,2,clean,data/e05_synthetic/clean/004-003_21207.png
004-003_21207,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21207.png
004-003_21207,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_21207.png
004-003_21207,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21207.png
004-003_21207,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21207.png
004-003_21224,004-003,2,clean,data/e05_synthetic/clean/004-003_21224.png
004-003_21224,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21224.png
004-003_21224,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_21224.png
004-003_21224,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21224.png
004-003_21224,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21224.png
004-003_21238,004-003,1,clean,data/e05_synthetic/clean/004-003_21238.png
004-003_21238,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21238.png
004-003_21238,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_21238.png
004-003_21238,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21238.png
004-003_21238,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21238.png
004-003_21330,004-003,2,clean,data/e05_synthetic/clean/004-003_21330.png
004-003_21330,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21330.png
004-003_21330,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_21330.png
004-003_21330,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21330.png
004-003_21330,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21330.png
004-003_21443,004-003,3,clean,data/e05_synthetic/clean/004-003_21443.png
004-003_21443,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21443.png
004-003_21443,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_21443.png
004-003_21443,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21443.png
004-003_21443,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21443.png
004-003_21691,004-003,1,clean,data/e05_synthetic/clean/004-003_21691.png
004-003_21691,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21691.png
004-003_21691,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_21691.png
004-003_21691,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21691.png
004-003_21691,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21691.png
004-003_21957,004-003,1,clean,data/e05_synthetic/clean/004-003_21957.png
004-003_21957,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_21957.png
004-003_21957,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_21957.png
004-003_21957,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_21957.png
004-003_21957,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_21957.png
004-003_22146,004-003,2,clean,data/e05_synthetic/clean/004-003_22146.png
004-003_22146,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_22146.png
004-003_22146,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_22146.png
004-003_22146,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_22146.png
004-003_22146,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_22146.png
004-003_22319,004-003,1,clean,data/e05_synthetic/clean/004-003_22319.png
004-003_22319,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_22319.png
004-003_22319,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_22319.png
004-003_22319,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_22319.png
